"year","total","region","type","population","providerRate"
2013,1,"Wilson","county",81397,0.12
2014,2,"Wilson","county",81410,0.25
2015,2,"Wilson","county",81689,0.24
2016,2,"Wilson","county",81758,0.24
2017,2,"Wilson","county",82035,0.24
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,145,"North Carolina","state",9669244,0.15
2012,190,"North Carolina","state",9765229,0.19
2013,259,"North Carolina","state",9861952,0.26
2014,249,"North Carolina","state",9953687,0.25
2015,243,"North Carolina","state",10056683,0.24
2016,243,"North Carolina","state",10155942,0.24
2017,231,"North Carolina","state",10272692,0.22
