year,total,region,type,population,providerRate,percentFemale,percentAge,percentUnderrepresented
2012,0,Pamlico,county,13190,0,-9,-9,-9
2013,0,Pamlico,county,13071,0,-9,-9,-9
2014,0,Pamlico,county,13137,0,-9,-9,-9
2015,0,Pamlico,county,13174,0,-9,-9,-9
2016,0,Pamlico,county,13336,0,-9,-9,-9
2017,0,Pamlico,county,13268,0,-9,-9,-9
2000,4,Pasquotank,county,34897,1.15,-9,-9,-9
2001,5,Pasquotank,county,35030,1.43,0,0,0
2002,6,Pasquotank,county,35354,1.7,0,0,0
2003,7,Pasquotank,county,35678,1.96,0.1429,0,0
2004,6,Pasquotank,county,36681,1.64,0,0,0
2005,5,Pasquotank,county,38118,1.31,0,0,0
2006,5,Pasquotank,county,39968,1.25,0,0,0
2007,5,Pasquotank,county,40880,1.22,0,0,0
2008,5,Pasquotank,county,41178,1.21,0,0,0
2009,5,Pasquotank,county,41713,1.2,0,0,0
2010,5,Pasquotank,county,40664,1.23,0,0,0
2011,4,Pasquotank,county,40438,0.99,-9,-9,-9
2012,4,Pasquotank,county,39941,1,-9,-9,-9
2013,4,Pasquotank,county,39458,1.01,-9,-9,-9
2014,4,Pasquotank,county,39691,1.01,-9,-9,-9
2015,4,Pasquotank,county,39731,1.01,-9,-9,-9
2016,4,Pasquotank,county,40284,0.99,-9,-9,-9
2017,4,Pasquotank,county,40598,0.99,-9,-9,-9
2000,4,Pender,county,41082,0.97,-9,-9,-9
2001,4,Pender,county,42051,0.95,-9,-9,-9
2002,4,Pender,county,43300,0.92,-9,-9,-9
2003,4,Pender,county,44548,0.9,-9,-9,-9
2004,3,Pender,county,44820,0.67,-9,-9,-9
2005,4,Pender,county,46142,0.87,-9,-9,-9
2006,5,Pender,county,48726,1.03,0,0,0
2007,4,Pender,county,50430,0.79,-9,-9,-9
2008,4,Pender,county,51834,0.77,-9,-9,-9
2009,4,Pender,county,53107,0.75,-9,-9,-9
2010,4,Pender,county,52504,0.76,-9,-9,-9
2011,3,Pender,county,53437,0.56,-9,-9,-9
2012,3,Pender,county,54390,0.55,-9,-9,-9
2013,6,Pender,county,55568,1.08,0.3333,0,0
2014,4,Pender,county,56533,0.71,-9,-9,-9
2015,3,Pender,county,57941,0.52,-9,-9,-9
2016,4,Pender,county,59459,0.67,-9,-9,-9
2017,5,Pender,county,60999,0.82,0.4,0.2,0
2000,1,Perquimans,county,11368,0.88,-9,-9,-9
2001,0,Perquimans,county,11545,0,-9,-9,-9
2002,0,Perquimans,county,11612,0,-9,-9,-9
2003,0,Perquimans,county,11678,0,-9,-9,-9
2004,0,Perquimans,county,11806,0,-9,-9,-9
2005,0,Perquimans,county,11939,0,-9,-9,-9
2006,0,Perquimans,county,12464,0,-9,-9,-9
2007,0,Perquimans,county,12722,0,-9,-9,-9
2008,0,Perquimans,county,12924,0,-9,-9,-9
2009,0,Perquimans,county,12951,0,-9,-9,-9
2010,0,Perquimans,county,13486,0,-9,-9,-9
2011,0,Perquimans,county,13537,0,-9,-9,-9
2012,0,Perquimans,county,13660,0,-9,-9,-9
2013,1,Perquimans,county,13771,0.73,-9,-9,-9
2014,1,Perquimans,county,13638,0.73,-9,-9,-9
2015,1,Perquimans,county,13648,0.73,-9,-9,-9
2016,1,Perquimans,county,13561,0.74,-9,-9,-9
2017,1,Perquimans,county,13546,0.74,-9,-9,-9
2000,4,Person,county,35623,1.12,-9,-9,-9
2001,5,Person,county,36130,1.38,0.2,0.2,0
2002,5,Person,county,36661,1.36,0.2,0.2,0
2003,5,Person,county,37192,1.34,0.2,0.2,0
2004,5,Person,county,37594,1.33,0.2,0.2,0
2005,5,Person,county,37344,1.34,0.2,0.2,0
2006,5,Person,county,37440,1.34,0.2,0.4,0
2007,5,Person,county,37640,1.33,0.2,0.4,0
2008,5,Person,county,37510,1.33,0.2,0.4,0
2009,5,Person,county,38274,1.31,0.2,0.4,0
2010,5,Person,county,39585,1.26,0.2,0.4,0
2011,3,Person,county,39700,0.76,-9,-9,-9
2012,3,Person,county,39197,0.77,-9,-9,-9
2013,3,Person,county,39192,0.77,-9,-9,-9
2014,4,Person,county,39265,1.02,-9,-9,-9
2015,4,Person,county,39574,1.01,-9,-9,-9
2016,4,Person,county,39728,1.01,-9,-9,-9
2017,3,Person,county,39868,0.75,-9,-9,-9
2000,15,Pitt,county,133798,1.12,0.0667,0.1333,0
2001,15,Pitt,county,134998,1.11,0.0667,0.1333,0
2002,15,Pitt,county,137260,1.09,0.0667,0.1333,0
2003,15,Pitt,county,139521,1.08,0.0667,0.0667,0
2004,16,Pitt,county,141019,1.13,0.0625,0.0625,0
2005,16,Pitt,county,143376,1.12,0.0625,0.0625,0
2006,16,Pitt,county,146398,1.09,0.0625,0.0625,0
2007,15,Pitt,county,151970,0.99,0.0667,0,0
2008,16,Pitt,county,155607,1.03,0.0625,0,0
2009,17,Pitt,county,158575,1.07,0.0588,0,0
2010,18,Pitt,county,169378,1.06,0.0556,0,0
2011,20,Pitt,county,170263,1.17,0.1,0,0
2012,22,Pitt,county,172618,1.27,0.1364,0.0455,0
2013,20,Pitt,county,173879,1.15,0.15,0.05,0
2014,21,Pitt,county,174424,1.2,0.1905,0.0476,0
2015,21,Pitt,county,175532,1.2,0.1905,0.0476,0
2016,17,Pitt,county,175885,0.97,0.1176,0.0588,0
2017,19,Pitt,county,176424,1.08,0.1579,0.0526,0
2000,5,Polk,county,18324,2.73,0,0.2,0
2001,4,Polk,county,18831,2.12,-9,-9,-9
2002,6,Polk,county,19186,3.13,0,0.1667,0
2003,7,Polk,county,19541,3.58,0.1429,0.1429,0
2004,7,Polk,county,19194,3.65,0.2857,0,0
2005,8,Polk,county,19170,4.17,0.375,0,0
2006,10,Polk,county,19088,5.24,0.4,0,0
2007,11,Polk,county,19040,5.78,0.2727,0,0
2008,12,Polk,county,18986,6.32,0.25,0,0
2009,12,Polk,county,19345,6.2,0.25,0,0
2010,12,Polk,county,20588,5.83,0.25,0,0
2011,11,Polk,county,20453,5.38,0.2727,0,0
2012,12,Polk,county,20262,5.92,0.25,0,0
2013,12,Polk,county,20603,5.82,0.25,0,0
2014,11,Polk,county,20740,5.3,0.3636,0.0909,0
2015,11,Polk,county,20828,5.28,0.3636,0.0909,0
2016,10,Polk,county,21030,4.76,0.4,0.1,0
2017,11,Polk,county,21154,5.2,0.4545,0.0909,0
2000,13,Randolph,county,130454,1,0.1538,0.1538,0
2001,11,Randolph,county,132131,0.83,0,0.1818,0
2002,12,Randolph,county,134813,0.89,0.1667,0.1667,0
2003,13,Randolph,county,137495,0.95,0.1538,0.1538,0
2004,12,Randolph,county,137385,0.87,0.25,0.0833,0
2005,12,Randolph,county,137306,0.87,0.25,0.0833,0
2006,12,Randolph,county,138582,0.87,0.3333,0.0833,0
2007,13,Randolph,county,139422,0.93,0.3077,0.0769,0
2008,15,Randolph,county,141002,1.06,0.2667,0.0667,0
2009,16,Randolph,county,142495,1.12,0.25,0.0625,0
2010,16,Randolph,county,142127,1.13,0.25,0.0625,0
2011,16,Randolph,county,142901,1.12,0.3125,0.125,0
2012,15,Randolph,county,142594,1.05,0.3333,0.1333,0
2013,12,Randolph,county,142561,0.84,0.1667,0.25,0
2014,16,Randolph,county,143079,1.12,0.1875,0.1875,0
2015,17,Randolph,county,142943,1.19,0.1765,0.1765,0
2016,13,Randolph,county,143711,0.9,0.3846,0.0769,0
2017,14,Randolph,county,144672,0.97,0.5,0.0714,0
2000,4,Richmond,county,46564,0.86,-9,-9,-9
2001,3,Richmond,county,46570,0.64,-9,-9,-9
2002,4,Richmond,county,46712,0.86,-9,-9,-9
2003,3,Richmond,county,46854,0.64,-9,-9,-9
2004,3,Richmond,county,46594,0.64,-9,-9,-9
2005,3,Richmond,county,46447,0.65,-9,-9,-9
2006,3,Richmond,county,46699,0.64,-9,-9,-9
2007,3,Richmond,county,46672,0.64,-9,-9,-9
2008,3,Richmond,county,46853,0.64,-9,-9,-9
2009,3,Richmond,county,46858,0.64,-9,-9,-9
2010,2,Richmond,county,46630,0.43,-9,-9,-9
2011,2,Richmond,county,46459,0.43,-9,-9,-9
2012,2,Richmond,county,46258,0.43,-9,-9,-9
2013,3,Richmond,county,46041,0.65,-9,-9,-9
2014,3,Richmond,county,45545,0.66,-9,-9,-9
2015,3,Richmond,county,45353,0.66,-9,-9,-9
2016,3,Richmond,county,44912,0.67,-9,-9,-9
2017,3,Richmond,county,44892,0.67,-9,-9,-9
2000,12,Robeson,county,123339,0.97,0.0833,0.1667,0.0833
2001,17,Robeson,county,124132,1.37,0.1176,0.1176,0.0588
2002,18,Robeson,county,126052,1.43,0.1667,0.1111,0
2003,19,Robeson,county,127972,1.48,0.1579,0.0526,0
2004,15,Robeson,county,127253,1.18,0.1333,0,0
2005,15,Robeson,county,127506,1.18,0.1333,0,0
2006,15,Robeson,county,129054,1.16,0.1333,0,0
2007,16,Robeson,county,129425,1.24,0.0625,0,0.0625
2008,18,Robeson,county,130341,1.38,0.1111,0,0.0556
2009,18,Robeson,county,131102,1.37,0.1111,0.0556,0.0556
2010,17,Robeson,county,134502,1.26,0.1176,0.0588,0.0588
2011,17,Robeson,county,134651,1.26,0.1176,0.0588,0.0588
2012,18,Robeson,county,134433,1.34,0.1111,0.0556,0.0556
2013,19,Robeson,county,134010,1.42,0.1579,0.0526,0.0526
2014,19,Robeson,county,133567,1.42,0.1579,0.0526,0.0526
2015,19,Robeson,county,133375,1.42,0.1579,0.1053,0.0526
2016,20,Robeson,county,132657,1.51,0.15,0.1,0.05
2017,21,Robeson,county,132020,1.59,0.1429,0.0952,0.0476
2000,9,Rockingham,county,91928,0.98,0.2222,0.1111,0
2001,9,Rockingham,county,91802,0.98,0.2222,0.1111,0
2002,10,Rockingham,county,92392,1.08,0.3,0.1,0
2003,10,Rockingham,county,92983,1.08,0.3,0.1,0
2004,10,Rockingham,county,92893,1.08,0.3,0.1,0
2005,10,Rockingham,county,92236,1.08,0.3,0.1,0
2006,11,Rockingham,county,91840,1.2,0.3636,0,0
2007,10,Rockingham,county,91646,1.09,0.3,0,0
2008,9,Rockingham,county,91700,0.98,0.3333,0,0
2009,10,Rockingham,county,91873,1.09,0.3,0,0
2010,9,Rockingham,county,93764,0.96,0.3333,0,0
2011,9,Rockingham,county,93558,0.96,0.3333,0,0
2012,9,Rockingham,county,92873,0.97,0.2222,0,0
2013,8,Rockingham,county,92254,0.87,0.125,0.125,0
2014,8,Rockingham,county,92543,0.86,0.375,0,0.125
2015,8,Rockingham,county,92084,0.87,0.375,0,0.125
2016,7,Rockingham,county,91891,0.76,0.2857,0,0.1429
2017,8,Rockingham,county,91790,0.87,0.25,0.125,0.125
2000,11,Rowan,county,130340,0.84,0,0.0909,0
2001,14,Rowan,county,131723,1.06,0,0.0714,0
2002,13,Rowan,county,133922,0.97,0.0769,0.0769,0
2003,12,Rowan,county,136122,0.88,0,0.0833,0
2004,11,Rowan,county,135147,0.81,0,0.0909,0
2005,11,Rowan,county,134094,0.82,0,0.0909,0
2006,11,Rowan,county,134538,0.82,0,0.0909,0
2007,12,Rowan,county,136486,0.88,0.0833,0.0833,0
2008,12,Rowan,county,138545,0.87,0.0833,0.0833,0
2009,12,Rowan,county,140518,0.85,0.0833,0.0833,0
2010,14,Rowan,county,138651,1.01,0.0714,0.0714,0.0714
2011,14,Rowan,county,138309,1.01,0.1429,0,0
2012,12,Rowan,county,138242,0.87,0.0833,0,0
2013,12,Rowan,county,138666,0.87,0.0833,0,0
2014,11,Rowan,county,138710,0.79,0.1818,0,0
2015,11,Rowan,county,140122,0.79,0.1818,0,0
2016,12,Rowan,county,140970,0.85,0.1667,0,0
2017,13,Rowan,county,141917,0.92,0.1538,0,0
2000,7,Rutherford,county,62899,1.11,0.2857,0,0
2001,8,Rutherford,county,63397,1.26,0.375,0,0
2002,11,Rutherford,county,63955,1.72,0.3636,0,0
2003,11,Rutherford,county,64513,1.71,0.3636,0,0
2004,8,Rutherford,county,63861,1.25,0.375,0,0
2005,8,Rutherford,county,63397,1.26,0.375,0,0
2006,9,Rutherford,county,63177,1.42,0.3333,0,0
2007,8,Rutherford,county,62926,1.27,0.375,0,0
2008,8,Rutherford,county,63563,1.26,0.375,0,0
2009,6,Rutherford,county,63835,0.94,0.5,0,0
2010,8,Rutherford,county,68006,1.18,0.375,0,0
2011,10,Rutherford,county,68392,1.46,0.4,0,0
2012,13,Rutherford,county,67932,1.91,0.5385,0,0.0769
2013,13,Rutherford,county,67807,1.92,0.4615,0,0
2014,14,Rutherford,county,67606,2.07,0.3571,0,0
2015,14,Rutherford,county,67617,2.07,0.3571,0,0
2016,12,Rutherford,county,67703,1.77,0.3333,0,0
2017,12,Rutherford,county,67796,1.77,0.3333,0,0
2000,4,Sampson,county,60161,0.66,-9,-9,-9
2001,4,Sampson,county,60929,0.66,-9,-9,-9
2002,5,Sampson,county,62456,0.8,0,0.2,0.2
2003,5,Sampson,county,63983,0.78,0,0.2,0.2
2004,4,Sampson,county,63597,0.63,-9,-9,-9
2005,4,Sampson,county,63375,0.63,-9,-9,-9
2006,4,Sampson,county,64048,0.62,-9,-9,-9
2007,6,Sampson,county,64522,0.93,0.1667,0.1667,0
2008,6,Sampson,county,65408,0.92,0.1667,0.1667,0
2009,7,Sampson,county,65417,1.07,0.1429,0.1429,0
2010,6,Sampson,county,63481,0.95,0.1667,0,0
2011,6,Sampson,county,63746,0.94,0.1667,0,0
2012,6,Sampson,county,64151,0.94,0.1667,0,0
2013,5,Sampson,county,64313,0.78,0.2,0,0
2014,6,Sampson,county,64398,0.93,0.1667,0,0
2015,6,Sampson,county,63993,0.94,0.1667,0,0
2016,5,Sampson,county,63499,0.79,0.2,0.2,0
2017,5,Sampson,county,63143,0.79,0.2,0.2,0
2000,4,Scotland,county,35998,1.11,-9,-9,-9
2001,5,Scotland,county,35732,1.4,0,0.2,0
2002,5,Scotland,county,35991,1.39,0,0.2,0
2003,5,Scotland,county,36248,1.38,0,0.2,0
2004,5,Scotland,county,35690,1.4,0,0.2,0
2005,5,Scotland,county,37060,1.35,0,0.2,0
2006,5,Scotland,county,36993,1.35,0.2,0.2,0
2007,4,Scotland,county,36830,1.09,-9,-9,-9
2008,3,Scotland,county,37072,0.81,-9,-9,-9
2009,2,Scotland,county,36937,0.54,-9,-9,-9
2010,3,Scotland,county,36098,0.83,-9,-9,-9
2011,1,Scotland,county,36029,0.28,-9,-9,-9
2012,1,Scotland,county,36366,0.27,-9,-9,-9
2013,1,Scotland,county,36223,0.28,-9,-9,-9
2014,1,Scotland,county,36058,0.28,-9,-9,-9
2015,1,Scotland,county,35821,0.28,-9,-9,-9
2016,1,Scotland,county,35789,0.28,-9,-9,-9
2017,1,Scotland,county,35686,0.28,-9,-9,-9
2000,4,Stanly,county,58100,0.69,-9,-9,-9
2001,4,Stanly,county,58790,0.68,-9,-9,-9
2002,4,Stanly,county,59418,0.67,-9,-9,-9
2003,4,Stanly,county,60045,0.67,-9,-9,-9
2004,4,Stanly,county,59533,0.67,-9,-9,-9
2005,5,Stanly,county,59386,0.84,0.4,0,0
2006,6,Stanly,county,59126,1.01,0.3333,0,0
2007,5,Stanly,county,59158,0.85,0.4,0,0
2008,6,Stanly,county,59728,1,0.3333,0,0
2009,6,Stanly,county,60093,1,0.3333,0,0
2010,6,Stanly,county,60714,0.99,0.3333,0,0
2011,5,Stanly,county,60936,0.82,0.4,0,0
2012,5,Stanly,county,60477,0.83,0.4,0,0
2013,7,Stanly,county,60612,1.15,0.4286,0,0
2014,7,Stanly,county,61056,1.15,0.2857,0,0
2015,7,Stanly,county,61234,1.14,0.2857,0,0
2016,9,Stanly,county,61751,1.46,0.3333,0,0
2017,9,Stanly,county,62443,1.44,0.3333,0,0
2000,2,Stokes,county,44711,0.45,-9,-9,-9
2001,1,Stokes,county,45282,0.22,-9,-9,-9
2002,1,Stokes,county,46027,0.22,-9,-9,-9
2003,1,Stokes,county,46771,0.21,-9,-9,-9
2004,1,Stokes,county,46356,0.22,-9,-9,-9
2005,1,Stokes,county,46247,0.22,-9,-9,-9
2006,1,Stokes,county,46334,0.22,-9,-9,-9
2007,1,Stokes,county,46257,0.22,-9,-9,-9
2008,1,Stokes,county,46649,0.21,-9,-9,-9
2009,1,Stokes,county,46798,0.21,-9,-9,-9
2010,1,Stokes,county,47478,0.21,-9,-9,-9
2011,1,Stokes,county,47551,0.21,-9,-9,-9
2012,1,Stokes,county,47068,0.21,-9,-9,-9
2013,2,Stokes,county,46731,0.43,-9,-9,-9
2014,2,Stokes,county,46786,0.43,-9,-9,-9
2015,2,Stokes,county,46763,0.43,-9,-9,-9
2016,2,Stokes,county,46751,0.43,-9,-9,-9
2017,2,Stokes,county,46728,0.43,-9,-9,-9
2000,5,Surry,county,71219,0.7,0,0,0
2001,5,Surry,county,71394,0.7,0,0.2,0
2002,6,Surry,county,72415,0.83,0.1667,0.1667,0
2003,7,Surry,county,73436,0.95,0.1429,0.1429,0
2004,7,Surry,county,72810,0.96,0,0.1429,0
2005,7,Surry,county,72641,0.96,0,0.1429,0
2006,7,Surry,county,73000,0.96,0,0.1429,0
2007,6,Surry,county,73150,0.82,0,0.1667,0
2008,7,Surry,county,73392,0.95,0.2857,0.1429,0
2009,7,Surry,county,73889,0.95,0.2857,0.1429,0
2010,7,Surry,county,73791,0.95,0.1429,0.1429,0
2011,9,Surry,county,73575,1.22,0.2222,0.1111,0
2012,8,Surry,county,73718,1.09,0.25,0.125,0
2013,7,Surry,county,73344,0.95,0.1429,0.1429,0
2014,6,Surry,county,73834,0.81,0.1667,0.1667,0
2015,6,Surry,county,73195,0.82,0.1667,0.1667,0
2016,6,Surry,county,72843,0.82,0.1667,0.1667,0
2017,6,Surry,county,72843,0.82,0.1667,0.1667,0
2000,2,Swain,county,12968,1.54,-9,-9,-9
2001,2,Swain,county,13199,1.52,-9,-9,-9
2002,3,Swain,county,13364,2.24,-9,-9,-9
2003,2,Swain,county,13529,1.48,-9,-9,-9
2004,1,Swain,county,13573,0.74,-9,-9,-9
2005,1,Swain,county,13600,0.74,-9,-9,-9
2006,1,Swain,county,13940,0.72,-9,-9,-9
2007,1,Swain,county,13889,0.72,-9,-9,-9
2008,1,Swain,county,13982,0.72,-9,-9,-9
2009,1,Swain,county,13854,0.72,-9,-9,-9
2010,1,Swain,county,14020,0.71,-9,-9,-9
2011,1,Swain,county,14263,0.7,-9,-9,-9
2012,1,Swain,county,14494,0.69,-9,-9,-9
2013,1,Swain,county,14590,0.69,-9,-9,-9
2014,1,Swain,county,14831,0.67,-9,-9,-9
2015,1,Swain,county,14953,0.67,-9,-9,-9
2016,1,Swain,county,14852,0.67,-9,-9,-9
2017,2,Swain,county,14999,1.33,-9,-9,-9
2000,3,Transylvania,county,29334,1.02,-9,-9,-9
2001,5,Transylvania,county,29348,1.7,0.2,0,0
2002,5,Transylvania,county,29699,1.68,0.2,0,0
2003,5,Transylvania,county,30049,1.66,0.2,0,0
2004,5,Transylvania,county,29799,1.68,0.2,0,0
2005,5,Transylvania,county,29850,1.68,0.2,0,0
2006,5,Transylvania,county,30354,1.65,0.2,0,0
2007,5,Transylvania,county,30758,1.63,0.2,0,0
2008,5,Transylvania,county,30998,1.61,0.2,0.2,0
2009,5,Transylvania,county,31095,1.61,0.2,0.2,0
2010,5,Transylvania,county,33189,1.51,0.2,0.2,0
2011,5,Transylvania,county,33275,1.5,0.2,0.2,0
2012,5,Transylvania,county,33022,1.51,0.2,0.2,0
2013,5,Transylvania,county,33220,1.51,0.2,0.4,0
2014,7,Transylvania,county,33428,2.09,0.2857,0.2857,0
2015,6,Transylvania,county,33745,1.78,0.3333,0.1667,0
2016,5,Transylvania,county,34139,1.46,0.2,0.4,0
2017,6,Transylvania,county,34464,1.74,0.3333,0.3333,0
2000,0,Tyrrell,county,4149,0,-9,-9,-9
2001,0,Tyrrell,county,4148,0,-9,-9,-9
2002,0,Tyrrell,county,4184,0,-9,-9,-9
2003,0,Tyrrell,county,4219,0,-9,-9,-9
2004,0,Tyrrell,county,4246,0,-9,-9,-9
2005,0,Tyrrell,county,4180,0,-9,-9,-9
2006,0,Tyrrell,county,4248,0,-9,-9,-9
2007,0,Tyrrell,county,4290,0,-9,-9,-9
2008,0,Tyrrell,county,4281,0,-9,-9,-9
2009,0,Tyrrell,county,4247,0,-9,-9,-9
2010,0,Tyrrell,county,4403,0,-9,-9,-9
2011,0,Tyrrell,county,4342,0,-9,-9,-9
2012,0,Tyrrell,county,4174,0,-9,-9,-9
2013,0,Tyrrell,county,4143,0,-9,-9,-9
2014,0,Tyrrell,county,4143,0,-9,-9,-9
2015,0,Tyrrell,county,4217,0,-9,-9,-9
2016,0,Tyrrell,county,4136,0,-9,-9,-9
2017,0,Tyrrell,county,4138,0,-9,-9,-9
2000,12,Union,county,123677,0.97,0.1667,0,0
2001,10,Union,county,132084,0.76,0.1,0,0.1
2002,15,Union,county,136056,1.1,0.1333,0,0.0667
2003,19,Union,county,140028,1.36,0.2105,0,0.0526
2004,19,Union,county,149045,1.27,0.2632,0,0.0526
2005,19,Union,county,158002,1.2,0.2105,0,0.0526
2006,20,Union,county,172094,1.16,0.25,0,0.05
2007,25,Union,county,182344,1.37,0.32,0,0.04
2008,27,Union,county,191142,1.41,0.3704,0.037,0.037
2009,30,Union,county,196359,1.53,0.4,0.0333,0.0333
2010,32,Union,county,202592,1.58,0.4375,0.0313,0.0313
2011,28,Union,county,205717,1.36,0.3214,0.0357,0.0357
2012,29,Union,county,207872,1.4,0.3793,0.0345,0.069
2013,26,Union,county,211539,1.23,0.3462,0,0.0385
2014,27,Union,county,215933,1.25,0.3333,0.037,0.037
2015,28,Union,county,219992,1.27,0.3214,0.0357,0.0357
2016,28,Union,county,223915,1.25,0.2857,0.0714,0.0357
2017,34,Union,county,228171,1.49,0.3235,0.0588,0.0294
2000,3,Vance,county,42954,0.7,-9,-9,-9
2001,3,Vance,county,43704,0.69,-9,-9,-9
2002,6,Vance,county,44097,1.36,0.1667,0.1667,0
2003,6,Vance,county,44489,1.35,0.1667,0.1667,0
2004,4,Vance,county,44216,0.9,-9,-9,-9
2005,4,Vance,county,44068,0.91,-9,-9,-9
2006,5,Vance,county,43925,1.14,0,0.2,0
2007,6,Vance,county,43583,1.38,0.1667,0.1667,0
2008,6,Vance,county,43497,1.38,0.1667,0.1667,0
2009,6,Vance,county,43620,1.38,0.1667,0.1667,0
2010,6,Vance,county,45477,1.32,0.1667,0.1667,0
2011,6,Vance,county,45558,1.32,0.1667,0.1667,0
2012,6,Vance,county,45530,1.32,0.1667,0.1667,0
2013,6,Vance,county,45056,1.33,0.1667,0.1667,0
2014,6,Vance,county,45077,1.33,0.1667,0.1667,0
2015,6,Vance,county,45097,1.33,0.1667,0.1667,0
2016,6,Vance,county,44945,1.33,0.1667,0.3333,0
2017,5,Vance,county,44862,1.11,0.2,0.2,0
2000,133,Wake,county,627846,2.12,0.2406,0.0075,0.015
2001,134,Wake,county,658481,2.03,0.2836,0.0075,0.0149
2002,144,Wake,county,680571,2.12,0.2917,0.0069,0
2003,148,Wake,county,702662,2.11,0.2635,0.0068,0
2004,160,Wake,county,721437,2.22,0.2688,0.0125,0.0063
2005,174,Wake,county,746336,2.33,0.2816,0.0172,0.0115
2006,173,Wake,county,789969,2.19,0.2948,0.0173,0.0058
2007,195,Wake,county,832590,2.34,0.2974,0.0205,0.0103
2008,207,Wake,county,864582,2.39,0.3043,0.0193,0.0097
2009,215,Wake,county,892607,2.41,0.3116,0.0233,0.014
2010,214,Wake,county,907314,2.36,0.3131,0.0234,0.014
2011,231,Wake,county,925938,2.49,0.3074,0.0433,0.0173
2012,235,Wake,county,945603,2.49,0.3021,0.0468,0.017
2013,237,Wake,county,964616,2.46,0.3165,0.0464,0.0253
2014,255,Wake,county,985310,2.59,0.302,0.0431,0.0196
2015,259,Wake,county,1007631,2.57,0.3012,0.0425,0.0193
2016,263,Wake,county,1026748,2.56,0.308,0.0342,0.0114
2017,275,Wake,county,1048771,2.62,0.3127,0.04,0.0109
2000,0,Warren,county,19972,0,-9,-9,-9
2001,0,Warren,county,19975,0,-9,-9,-9
2002,0,Warren,county,20256,0,-9,-9,-9
2003,0,Warren,county,20537,0,-9,-9,-9
2004,0,Warren,county,20286,0,-9,-9,-9
2005,1,Warren,county,20147,0.5,-9,-9,-9
2006,1,Warren,county,19969,0.5,-9,-9,-9
2007,0,Warren,county,19919,0,-9,-9,-9
2008,0,Warren,county,19916,0,-9,-9,-9
2009,0,Warren,county,19933,0,-9,-9,-9
2010,0,Warren,county,21022,0,-9,-9,-9
2011,0,Warren,county,20883,0,-9,-9,-9
2012,0,Warren,county,20674,0,-9,-9,-9
2013,0,Warren,county,20453,0,-9,-9,-9
2014,0,Warren,county,20514,0,-9,-9,-9
2015,0,Warren,county,20473,0,-9,-9,-9
2016,0,Warren,county,20121,0,-9,-9,-9
2017,0,Warren,county,20133,0,-9,-9,-9
2000,1,Washington,county,13723,0.73,-9,-9,-9
2001,1,Washington,county,13602,0.74,-9,-9,-9
2002,2,Washington,county,13566,1.47,-9,-9,-9
2003,2,Washington,county,13529,1.48,-9,-9,-9
2004,0,Washington,county,13435,0,-9,-9,-9
2005,0,Washington,county,13428,0,-9,-9,-9
2006,0,Washington,county,13364,0,-9,-9,-9
2007,0,Washington,county,13214,0,-9,-9,-9
2008,0,Washington,county,13176,0,-9,-9,-9
2009,0,Washington,county,13004,0,-9,-9,-9
2010,0,Washington,county,13224,0,-9,-9,-9
2011,0,Washington,county,13060,0,-9,-9,-9
2012,0,Washington,county,12821,0,-9,-9,-9
2013,1,Washington,county,12826,0.78,-9,-9,-9
2014,1,Washington,county,12679,0.79,-9,-9,-9
2015,1,Washington,county,12589,0.79,-9,-9,-9
2016,1,Washington,county,12425,0.8,-9,-9,-9
2017,1,Washington,county,12349,0.81,-9,-9,-9
2000,6,Watauga,county,42695,1.41,0.1667,0,0
2001,6,Watauga,county,42690,1.41,0.1667,0,0
2002,6,Watauga,county,43160,1.39,0.1667,0,0
2003,7,Watauga,county,43632,1.6,0.1429,0,0
2004,6,Watauga,county,43170,1.39,0.1667,0,0
2005,6,Watauga,county,42955,1.4,0.1667,0,0
2006,6,Watauga,county,43406,1.38,0.1667,0,0
2007,8,Watauga,county,44696,1.79,0.25,0,0
2008,9,Watauga,county,45325,1.99,0.2222,0,0
2009,11,Watauga,county,45384,2.42,0.1818,0,0
2010,11,Watauga,county,51326,2.14,0.1818,0,0
2011,12,Watauga,county,52111,2.3,0.25,0,0
2012,12,Watauga,county,52517,2.28,0.25,0.0833,0
2013,13,Watauga,county,52682,2.47,0.3846,0.0769,0
2014,16,Watauga,county,52923,3.02,0.375,0.0625,0
2015,16,Watauga,county,53737,2.98,0.375,0.25,0
2016,17,Watauga,county,54992,3.09,0.3529,0.2941,0.0588
2017,19,Watauga,county,56170,3.38,0.3684,0.2632,0.0526
2000,8,Wayne,county,113329,0.71,0.125,0,0
2001,10,Wayne,county,113172,0.88,0,0,0
2002,12,Wayne,county,114170,1.05,0.0833,0,0
2003,12,Wayne,county,115168,1.04,0.0833,0.0833,0
2004,13,Wayne,county,114778,1.13,0.1538,0,0
2005,12,Wayne,county,115596,1.04,0.1667,0,0
2006,12,Wayne,county,114920,1.04,0.1667,0,0
2007,13,Wayne,county,115225,1.13,0.1538,0,0
2008,12,Wayne,county,115724,1.04,0.1667,0,0
2009,13,Wayne,county,116572,1.12,0.1538,0,0
2010,13,Wayne,county,122893,1.06,0.1538,0,0
2011,15,Wayne,county,123710,1.21,0.0667,0,0
2012,15,Wayne,county,124915,1.2,0.0667,0,0
2013,15,Wayne,county,125101,1.2,0.1333,0,0
2014,15,Wayne,county,125681,1.19,0.2,0,0
2015,15,Wayne,county,124984,1.2,0.2,0,0
