"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2005,9,"Northampton","county",21507,4.18,0.2222,0.1111,0.2222
2006,7,"Northampton","county",21522,3.25,0.1429,0.1429,0.2857
2007,7,"Northampton","county",21235,3.3,0.2857,0.1429,0.4286
2008,7,"Northampton","county",21132,3.31,0.2857,0.1429,0.4286
2009,5,"Northampton","county",21000,2.38,0.2,0.2,0.4
2010,6,"Northampton","county",22102,2.71,0.1667,0.1667,0.3333
2011,5,"Northampton","county",21844,2.29,0.2,0.2,0.4
2012,4,"Northampton","county",21514,1.86,-9,-9,-9
2013,6,"Northampton","county",21244,2.82,0.3333,0.1667,0.5
2014,6,"Northampton","county",21233,2.83,0.3333,0.1667,0.5
2015,4,"Northampton","county",21073,1.9,-9,-9,-9
2016,4,"Northampton","county",20788,1.92,-9,-9,-9
2017,4,"Northampton","county",20709,1.93,-9,-9,-9
2000,139,"Onslow","county",150355,9.24,0.1223,0.1295,0.1655
2001,131,"Onslow","county",148460,8.82,0.1374,0.0916,0.1756
2002,119,"Onslow","county",149546,7.96,0.1345,0.1345,0.1681
2003,120,"Onslow","county",150633,7.97,0.175,0.1333,0.15
2004,116,"Onslow","county",159817,7.26,0.1293,0.1552,0.1724
2005,116,"Onslow","county",161958,7.16,0.1983,0.1552,0.1638
2006,126,"Onslow","county",161224,7.82,0.1905,0.1667,0.1429
2007,123,"Onslow","county",169302,7.27,0.1626,0.187,0.1301
2008,129,"Onslow","county",176014,7.33,0.1473,0.1705,0.155
2009,131,"Onslow","county",179447,7.3,0.2137,0.1603,0.1603
2010,149,"Onslow","county",177912,8.37,0.255,0.1544,0.1409
2011,152,"Onslow","county",184228,8.25,0.2303,0.1579,0.1645
2012,172,"Onslow","county",191030,9,0.2733,0.1395,0.1395
2013,178,"Onslow","county",193925,9.18,0.2921,0.1629,0.1629
2014,181,"Onslow","county",193204,9.37,0.2762,0.1768,0.1436
2015,189,"Onslow","county",194636,9.71,0.291,0.164,0.1534
2016,184,"Onslow","county",193914,9.49,0.288,0.1902,0.1739
2017,179,"Onslow","county",195621,9.15,0.2793,0.2123,0.162
2000,1031,"Orange","county",118227,87.21,0.322,0.0679,0.0533
2001,1073,"Orange","county",120952,88.71,0.3206,0.0727,0.0615
2002,1099,"Orange","county",123162,89.23,0.3348,0.061,0.0655
2003,1131,"Orange","county",125372,90.21,0.3395,0.0663,0.0672
2004,1111,"Orange","county",123196,90.18,0.3609,0.0612,0.0648
2005,1138,"Orange","county",122474,92.92,0.3647,0.0791,0.0624
2006,1077,"Orange","county",123762,87.02,0.3779,0.0929,0.0594
2007,1136,"Orange","county",127344,89.21,0.3847,0.0871,0.0643
2008,1207,"Orange","county",129319,93.34,0.3935,0.0936,0.0713
2009,1176,"Orange","county",132306,88.88,0.3861,0.0961,0.0774
2010,1216,"Orange","county",134325,90.53,0.3898,0.0987,0.0806
2011,1282,"Orange","county",135776,94.42,0.4002,0.1076,0.0803
2012,1306,"Orange","county",138575,94.24,0.4058,0.1156,0.085
2013,1473,"Orange","county",139694,105.44,0.4372,0.0964,0.0883
2014,1548,"Orange","county",139933,110.62,0.4444,0.1008,0.0833
2015,1608,"Orange","county",140144,114.74,0.4565,0.0939,0.0945
2016,1660,"Orange","county",140853,117.85,0.4566,0.0898,0.0922
2017,1691,"Orange","county",142365,118.78,0.4583,0.0976,0.081
2000,8,"Pamlico","county",12934,6.19,0.125,0.125,0
2001,8,"Pamlico","county",12848,6.23,0.125,0.25,0
2002,6,"Pamlico","county",12996,4.62,0.1667,0.1667,0
2003,9,"Pamlico","county",13144,6.85,0.3333,0.2222,0
2004,8,"Pamlico","county",13071,6.12,0.375,0.125,0
2005,7,"Pamlico","county",13125,5.33,0.2857,0.1429,0
2006,6,"Pamlico","county",13097,4.58,0.1667,0.3333,0
2007,7,"Pamlico","county",12947,5.41,0.1429,0.2857,0
2008,7,"Pamlico","county",12896,5.43,0.1429,0.4286,0
2009,6,"Pamlico","county",12842,4.67,0.1667,0.3333,0
2010,6,"Pamlico","county",13152,4.56,0.1667,0.3333,0
2011,8,"Pamlico","county",13214,6.05,0.25,0.25,0
2012,7,"Pamlico","county",13190,5.31,0.2857,0.2857,0
2013,7,"Pamlico","county",13071,5.36,0.2857,0.2857,0
2014,8,"Pamlico","county",13137,6.09,0.25,0.375,0
2015,9,"Pamlico","county",13174,6.83,0.2222,0.5556,0
2016,8,"Pamlico","county",13336,6,0.125,0.5,0
2017,9,"Pamlico","county",13268,6.78,0.2222,0.4444,0
2000,96,"Pasquotank","county",34897,27.51,0.1875,0.0417,0.1563
2001,94,"Pasquotank","county",35030,26.83,0.2234,0.0532,0.1489
2002,102,"Pasquotank","county",35354,28.85,0.2353,0.049,0.1471
2003,96,"Pasquotank","county",35678,26.91,0.25,0.0417,0.1979
2004,96,"Pasquotank","county",36681,26.17,0.2604,0.0417,0.2083
2005,101,"Pasquotank","county",38118,26.5,0.2871,0.0396,0.2079
2006,103,"Pasquotank","county",39968,25.77,0.2524,0.0388,0.1942
2007,104,"Pasquotank","county",40880,25.44,0.2788,0.0481,0.2115
2008,92,"Pasquotank","county",41178,22.34,0.2609,0.0543,0.2283
2009,92,"Pasquotank","county",41713,22.06,0.25,0.087,0.2065
2010,108,"Pasquotank","county",40664,26.56,0.2685,0.1019,0.1759
2011,104,"Pasquotank","county",40438,25.72,0.2596,0.1346,0.1827
2012,104,"Pasquotank","county",39941,26.04,0.2885,0.1346,0.1635
2013,106,"Pasquotank","county",39458,26.86,0.2925,0.1038,0.1698
2014,106,"Pasquotank","county",39691,26.71,0.283,0.1132,0.1604
2015,108,"Pasquotank","county",39731,27.18,0.2963,0.1111,0.1944
2016,115,"Pasquotank","county",40284,28.55,0.3043,0.087,0.1826
2017,107,"Pasquotank","county",40598,26.36,0.271,0.1028,0.1589
2000,22,"Pender","county",41082,5.36,0.2273,0.0909,0.0909
2001,22,"Pender","county",42051,5.23,0.1818,0.0909,0.1818
2002,18,"Pender","county",43300,4.16,0.1111,0.1111,0.1667
2003,19,"Pender","county",44548,4.27,0.0526,0.1053,0.1579
2004,18,"Pender","county",44820,4.02,0.0556,0.1111,0.1667
2005,17,"Pender","county",46142,3.68,0.0588,0.1765,0.1176
2006,19,"Pender","county",48726,3.9,0.1579,0.2632,0.1579
2007,20,"Pender","county",50430,3.97,0.2,0.25,0.15
2008,20,"Pender","county",51834,3.86,0.25,0.25,0.15
2009,20,"Pender","county",53107,3.77,0.2,0.2,0.1
2010,25,"Pender","county",52504,4.76,0.12,0.2,0.08
2011,21,"Pender","county",53437,3.93,0.1905,0.1429,0.0952
2012,26,"Pender","county",54390,4.78,0.2308,0.1923,0.1538
2013,19,"Pender","county",55568,3.42,0.3158,0.1579,0.1053
2014,19,"Pender","county",56533,3.36,0.3684,0.1579,0.1053
2015,20,"Pender","county",57941,3.45,0.3,0.15,0.1
2016,24,"Pender","county",59459,4.04,0.2917,0.1667,0.125
2017,23,"Pender","county",60999,3.77,0.3043,0.2609,0.1304
2000,2,"Perquimans","county",11368,1.76,-9,-9,-9
2001,2,"Perquimans","county",11545,1.73,-9,-9,-9
2002,2,"Perquimans","county",11612,1.72,-9,-9,-9
2003,2,"Perquimans","county",11678,1.71,-9,-9,-9
2004,2,"Perquimans","county",11806,1.69,-9,-9,-9
2005,2,"Perquimans","county",11939,1.68,-9,-9,-9
2006,2,"Perquimans","county",12464,1.6,-9,-9,-9
2007,2,"Perquimans","county",12722,1.57,-9,-9,-9
2008,2,"Perquimans","county",12924,1.55,-9,-9,-9
2009,2,"Perquimans","county",12951,1.54,-9,-9,-9
2010,3,"Perquimans","county",13486,2.22,-9,-9,-9
2011,3,"Perquimans","county",13537,2.22,-9,-9,-9
2012,3,"Perquimans","county",13660,2.2,-9,-9,-9
2013,3,"Perquimans","county",13771,2.18,-9,-9,-9
2014,4,"Perquimans","county",13638,2.93,-9,-9,-9
2015,2,"Perquimans","county",13648,1.47,-9,-9,-9
2016,3,"Perquimans","county",13561,2.21,-9,-9,-9
2017,3,"Perquimans","county",13546,2.21,-9,-9,-9
2000,28,"Person","county",35623,7.86,0.1786,0.1429,0.0714
2001,32,"Person","county",36130,8.86,0.1563,0.0938,0.0313
2002,31,"Person","county",36661,8.46,0.1613,0.0645,0.0323
2003,29,"Person","county",37192,7.8,0.1379,0.0345,0.0345
2004,33,"Person","county",37594,8.78,0.1515,0.0303,0.0909
2005,37,"Person","county",37344,9.91,0.2162,0.027,0.1081
2006,34,"Person","county",37440,9.08,0.1176,0.0294,0.0882
2007,33,"Person","county",37640,8.77,0.1212,0.0303,0.1515
2008,36,"Person","county",37510,9.6,0.1667,0.0556,0.1944
2009,39,"Person","county",38274,10.19,0.2051,0.0513,0.1795
2010,39,"Person","county",39585,9.85,0.1795,0.1026,0.1026
2011,42,"Person","county",39700,10.58,0.2619,0.1429,0.1667
2012,41,"Person","county",39197,10.46,0.2439,0.1463,0.2195
2013,39,"Person","county",39192,9.95,0.2051,0.1538,0.1795
2014,41,"Person","county",39265,10.44,0.2683,0.1463,0.2195
2015,41,"Person","county",39574,10.36,0.2195,0.1463,0.1951
2016,40,"Person","county",39728,10.07,0.225,0.1,0.2
2017,36,"Person","county",39868,9.03,0.2222,0.1667,0.25
2000,543,"Pitt","county",133798,40.58,0.2302,0.0516,0.0681
2001,576,"Pitt","county",134998,42.67,0.2552,0.0451,0.0677
2002,589,"Pitt","county",137260,42.91,0.2564,0.0424,0.073
2003,597,"Pitt","county",139521,42.79,0.258,0.0419,0.0821
2004,612,"Pitt","county",141019,43.4,0.2647,0.0441,0.0784
2005,641,"Pitt","county",143376,44.71,0.2824,0.0437,0.0827
2006,657,"Pitt","county",146398,44.88,0.2755,0.0533,0.0898
2007,663,"Pitt","county",151970,43.63,0.279,0.0664,0.089
2008,669,"Pitt","county",155607,42.99,0.2885,0.0688,0.0867
2009,671,"Pitt","county",158575,42.31,0.301,0.0671,0.0849
2010,738,"Pitt","county",169378,43.57,0.3171,0.065,0.0908
2011,773,"Pitt","county",170263,45.4,0.3105,0.0686,0.0918
2012,752,"Pitt","county",172618,43.56,0.3125,0.0864,0.0957
2013,808,"Pitt","county",173879,46.47,0.3218,0.0743,0.1101
2014,829,"Pitt","county",174424,47.53,0.3353,0.0784,0.1134
2015,828,"Pitt","county",175532,47.17,0.3333,0.0833,0.1196
2016,831,"Pitt","county",175885,47.25,0.3454,0.0866,0.1227
2017,872,"Pitt","county",176424,49.43,0.3544,0.0849,0.125
2000,20,"Polk","county",18324,10.91,0.2,0.25,0
2001,24,"Polk","county",18831,12.74,0.25,0.3333,0
2002,18,"Polk","county",19186,9.38,0.2778,0.2778,0
2003,23,"Polk","county",19541,11.77,0.2174,0.3478,0
2004,23,"Polk","county",19194,11.98,0.2174,0.3043,0
2005,25,"Polk","county",19170,13.04,0.12,0.32,0.04
2006,25,"Polk","county",19088,13.1,0.16,0.28,0.04
2007,28,"Polk","county",19040,14.71,0.1429,0.2857,0.0357
2008,24,"Polk","county",18986,12.64,0.2083,0.1667,0.0417
2009,34,"Polk","county",19345,17.58,0.1471,0.2059,0.0294
2010,31,"Polk","county",20588,15.06,0.1935,0.1935,0.0323
2011,27,"Polk","county",20453,13.2,0.1481,0.1852,0.037
2012,28,"Polk","county",20262,13.82,0.1786,0.2143,0.0357
2013,29,"Polk","county",20603,14.08,0.1724,0.2759,0.0345
2014,27,"Polk","county",20740,13.02,0.1852,0.2963,0
2015,27,"Polk","county",20828,12.96,0.1852,0.2963,0
2016,29,"Polk","county",21030,13.79,0.1724,0.3103,0
2017,28,"Polk","county",21154,13.24,0.2143,0.3214,0
2000,122,"Randolph","county",130454,9.35,0.1803,0.0574,0.0492
2001,117,"Randolph","county",132131,8.85,0.188,0.0342,0.0684
2002,124,"Randolph","county",134813,9.2,0.2097,0.0081,0.0806
2003,123,"Randolph","county",137495,8.95,0.2195,0.0081,0.0732
2004,132,"Randolph","county",137385,9.61,0.25,0.0303,0.1136
2005,127,"Randolph","county",137306,9.25,0.2441,0.0315,0.1024
2006,127,"Randolph","county",138582,9.16,0.2677,0.0472,0.0945
2007,132,"Randolph","county",139422,9.47,0.2803,0.053,0.0833
2008,133,"Randolph","county",141002,9.43,0.3083,0.0677,0.0977
2009,131,"Randolph","county",142495,9.19,0.3053,0.0687,0.0992
2010,135,"Randolph","county",142127,9.5,0.2963,0.0741,0.0889
2011,134,"Randolph","county",142901,9.38,0.2985,0.0896,0.0746
2012,130,"Randolph","county",142594,9.12,0.3154,0.0923,0.0769
2013,122,"Randolph","county",142561,8.56,0.3197,0.082,0.0656
2014,118,"Randolph","county",143079,8.25,0.3051,0.0932,0.0678
2015,109,"Randolph","county",142943,7.63,0.3119,0.1009,0.0642
2016,109,"Randolph","county",143711,7.58,0.2844,0.1193,0.0826
2017,106,"Randolph","county",144672,7.33,0.3208,0.1038,0.0849
2000,58,"Richmond","county",46564,12.46,0.1552,0.1379,0.1552
2001,53,"Richmond","county",46570,11.38,0.1321,0.1132,0.1698
2002,52,"Richmond","county",46712,11.13,0.1346,0.0769,0.1731
2003,51,"Richmond","county",46854,10.88,0.1569,0.0784,0.2157
2004,45,"Richmond","county",46594,9.66,0.1333,0.0889,0.2
2005,47,"Richmond","county",46447,10.12,0.1489,0.1277,0.2128
2006,47,"Richmond","county",46699,10.06,0.1489,0.1064,0.2553
2007,50,"Richmond","county",46672,10.71,0.12,0.12,0.24
2008,54,"Richmond","county",46853,11.53,0.1111,0.1296,0.2778
2009,53,"Richmond","county",46858,11.31,0.1887,0.0943,0.3208
2010,52,"Richmond","county",46630,11.15,0.1731,0.0962,0.3269
2011,54,"Richmond","county",46459,11.62,0.2407,0.1111,0.3889
2012,48,"Richmond","county",46258,10.38,0.2083,0.2083,0.3333
2013,52,"Richmond","county",46041,11.29,0.2115,0.2308,0.3846
2014,48,"Richmond","county",45545,10.54,0.1667,0.2083,0.375
2015,44,"Richmond","county",45353,9.7,0.2273,0.2727,0.3864
2016,40,"Richmond","county",44912,8.91,0.175,0.275,0.35
2017,40,"Richmond","county",44892,8.91,0.2,0.25,0.35
2000,139,"Robeson","county",123339,11.27,0.259,0.0576,0.2734
2001,138,"Robeson","county",124132,11.12,0.2246,0.0652,0.2971
2002,136,"Robeson","county",126052,10.79,0.2206,0.0662,0.2941
2003,135,"Robeson","county",127972,10.55,0.2296,0.0667,0.3111
2004,139,"Robeson","county",127253,10.92,0.2374,0.0935,0.3309
2005,140,"Robeson","county",127506,10.98,0.2714,0.0714,0.35
2006,135,"Robeson","county",129054,10.46,0.2222,0.0889,0.3185
2007,135,"Robeson","county",129425,10.43,0.237,0.0963,0.3407
2008,139,"Robeson","county",130341,10.66,0.2806,0.1079,0.3309
2009,152,"Robeson","county",131102,11.59,0.25,0.1053,0.3421
2010,154,"Robeson","county",134502,11.45,0.2468,0.0974,0.3377
2011,162,"Robeson","county",134651,12.03,0.284,0.0926,0.3642
2012,163,"Robeson","county",134433,12.12,0.2638,0.0982,0.362
2013,167,"Robeson","county",134010,12.46,0.2515,0.1018,0.3952
2014,186,"Robeson","county",133567,13.93,0.3065,0.086,0.3817
2015,178,"Robeson","county",133375,13.35,0.309,0.118,0.4045
2016,172,"Robeson","county",132657,12.97,0.3198,0.1628,0.3779
2017,165,"Robeson","county",132020,12.5,0.3212,0.1697,0.3576
2000,98,"Rockingham","county",91928,10.66,0.1429,0.102,0.1122
2001,107,"Rockingham","county",91802,11.66,0.1682,0.1028,0.1215
2002,106,"Rockingham","county",92392,11.47,0.1792,0.0943,0.1509
2003,100,"Rockingham","county",92983,10.75,0.18,0.07,0.15
2004,108,"Rockingham","county",92893,11.63,0.2037,0.0741,0.1574
2005,108,"Rockingham","county",92236,11.71,0.1944,0.0741,0.1574
2006,106,"Rockingham","county",91840,11.54,0.1792,0.066,0.1604
2007,98,"Rockingham","county",91646,10.69,0.1429,0.0612,0.1735
2008,104,"Rockingham","county",91700,11.34,0.1635,0.0577,0.1827
2009,92,"Rockingham","county",91873,10.01,0.163,0.0543,0.1739
2010,93,"Rockingham","county",93764,9.92,0.1505,0.0323,0.1613
2011,94,"Rockingham","county",93558,10.05,0.1702,0.1064,0.1489
2012,107,"Rockingham","county",92873,11.52,0.1776,0.1215,0.1682
2013,106,"Rockingham","county",92254,11.49,0.1604,0.1321,0.1792
2014,101,"Rockingham","county",92543,10.91,0.1683,0.1386,0.198
2015,97,"Rockingham","county",92084,10.53,0.1443,0.1959,0.1856
2016,94,"Rockingham","county",91891,10.23,0.1596,0.2128,0.1915
2017,98,"Rockingham","county",91790,10.68,0.1837,0.1939,0.1837
2000,161,"Rowan","county",130340,12.35,0.205,0.087,0.0373
2001,160,"Rowan","county",131723,12.15,0.225,0.0625,0.0438
2002,161,"Rowan","county",133922,12.02,0.2236,0.0559,0.0621
2003,153,"Rowan","county",136122,11.24,0.2157,0.0654,0.0654
2004,149,"Rowan","county",135147,11.03,0.2013,0.0738,0.0805
2005,154,"Rowan","county",134094,11.48,0.2013,0.0779,0.0844
2006,150,"Rowan","county",134538,11.15,0.1867,0.1133,0.0867
2007,173,"Rowan","county",136486,12.68,0.2023,0.0867,0.1156
2008,163,"Rowan","county",138545,11.77,0.1902,0.0859,0.1227
2009,170,"Rowan","county",140518,12.1,0.2118,0.1118,0.1294
2010,171,"Rowan","county",138651,12.33,0.2222,0.1228,0.1111
2011,176,"Rowan","county",138309,12.73,0.233,0.1364,0.1136
2012,171,"Rowan","county",138242,12.37,0.2105,0.1228,0.1111
2013,175,"Rowan","county",138666,12.62,0.24,0.1429,0.1371
2014,179,"Rowan","county",138710,12.9,0.2458,0.1508,0.1397
2015,174,"Rowan","county",140122,12.42,0.2586,0.1609,0.1379
2016,176,"Rowan","county",140970,12.48,0.2841,0.1705,0.1477
2017,176,"Rowan","county",141917,12.4,0.2784,0.1534,0.1534
2000,79,"Rutherford","county",62899,12.56,0.1392,0.0633,0.038
2001,81,"Rutherford","county",63397,12.78,0.1728,0.0864,0.037
2002,86,"Rutherford","county",63955,13.45,0.1977,0.1163,0.0465
2003,84,"Rutherford","county",64513,13.02,0.2143,0.0952,0.0714
2004,85,"Rutherford","county",63861,13.31,0.2235,0.0471,0.0706
2005,87,"Rutherford","county",63397,13.72,0.2184,0.0575,0.0805
2006,86,"Rutherford","county",63177,13.61,0.2558,0.0814,0.0698
2007,85,"Rutherford","county",62926,13.51,0.2588,0.0941,0.0588
2008,88,"Rutherford","county",63563,13.84,0.2614,0.0909,0.0455
2009,79,"Rutherford","county",63835,12.38,0.2658,0.1013,0.038
2010,78,"Rutherford","county",68006,11.47,0.2692,0.1026,0.0641
2011,78,"Rutherford","county",68392,11.4,0.2564,0.0897,0.0769
2012,76,"Rutherford","county",67932,11.19,0.25,0.1053,0.0789
2013,81,"Rutherford","county",67807,11.95,0.2469,0.1111,0.0864
2014,77,"Rutherford","county",67606,11.39,0.2208,0.0909,0.1299
2015,70,"Rutherford","county",67617,10.35,0.2286,0.1286,0.1429
2016,64,"Rutherford","county",67703,9.45,0.2031,0.125,0.1094
2017,64,"Rutherford","county",67796,9.44,0.1875,0.1406,0.0938
2000,51,"Sampson","county",60161,8.48,0.1176,0.0588,0.1569
2001,51,"Sampson","county",60929,8.37,0.1176,0.0784,0.1961
2002,53,"Sampson","county",62456,8.49,0.0755,0.0755,0.1887
2003,52,"Sampson","county",63983,8.13,0.1346,0.0577,0.1731
2004,51,"Sampson","county",63597,8.02,0.1765,0.0196,0.1373
2005,53,"Sampson","county",63375,8.36,0.1698,0,0.1321
2006,67,"Sampson","county",64048,10.46,0.2239,0.0299,0.2239
2007,64,"Sampson","county",64522,9.92,0.1875,0.0156,0.1719
2008,62,"Sampson","county",65408,9.48,0.1774,0.0484,0.1613
2009,62,"Sampson","county",65417,9.48,0.1935,0.0806,0.1452
2010,57,"Sampson","county",63481,8.98,0.1053,0.1754,0.0702
2011,59,"Sampson","county",63746,9.26,0.1356,0.2034,0.1186
2012,59,"Sampson","county",64151,9.2,0.1695,0.2034,0.1186
2013,57,"Sampson","county",64313,8.86,0.1404,0.2281,0.1228
2014,62,"Sampson","county",64398,9.63,0.1774,0.2581,0.1613
2015,61,"Sampson","county",63993,9.53,0.1803,0.2131,0.1803
2016,58,"Sampson","county",63499,9.13,0.2241,0.2414,0.1897
2017,62,"Sampson","county",63143,9.82,0.1935,0.2258,0.1452
2000,58,"Scotland","county",35998,16.11,0.1552,0.1034,0.1034
2001,61,"Scotland","county",35732,17.07,0.1475,0.082,0.0984
2002,57,"Scotland","county",35991,15.84,0.1579,0.0702,0.1228
2003,56,"Scotland","county",36248,15.45,0.1964,0.0714,0.125
2004,55,"Scotland","county",35690,15.41,0.2,0.0727,0.1455
2005,63,"Scotland","county",37060,17,0.1905,0.0794,0.127
2006,58,"Scotland","county",36993,15.68,0.1897,0.069,0.1379
2007,57,"Scotland","county",36830,15.48,0.2105,0.0526,0.1754
2008,62,"Scotland","county",37072,16.72,0.2097,0.0645,0.1774
2009,65,"Scotland","county",36937,17.6,0.2308,0.0769,0.2
2010,62,"Scotland","county",36098,17.18,0.2258,0.0645,0.2097
2011,65,"Scotland","county",36029,18.04,0.2308,0.0769,0.1846
2012,67,"Scotland","county",36366,18.42,0.2687,0.0746,0.194
2013,71,"Scotland","county",36223,19.6,0.2817,0.0986,0.169
2014,72,"Scotland","county",36058,19.97,0.3194,0.125,0.1667
2015,67,"Scotland","county",35821,18.7,0.3433,0.1493,0.1642
2016,60,"Scotland","county",35789,16.76,0.3167,0.1333,0.1333
2017,64,"Scotland","county",35686,17.93,0.3281,0.1563,0.1406
2000,63,"Stanly","county",58100,10.84,0.2222,0.0794,0.0794
2001,64,"Stanly","county",58790,10.89,0.1875,0.0781,0.0938
2002,78,"Stanly","county",59418,13.13,0.1923,0.0769,0.1154
2003,78,"Stanly","county",60045,12.99,0.2179,0.0641,0.1282
2004,81,"Stanly","county",59533,13.61,0.2346,0.0617,0.1358
2005,77,"Stanly","county",59386,12.97,0.2468,0.0909,0.1429
2006,71,"Stanly","county",59126,12.01,0.2676,0.0563,0.169
2007,73,"Stanly","county",59158,12.34,0.2877,0.0548,0.1644
2008,70,"Stanly","county",59728,11.72,0.2571,0.0571,0.1571
2009,71,"Stanly","county",60093,11.82,0.2676,0.0704,0.1127
2010,78,"Stanly","county",60714,12.85,0.2821,0.0641,0.141
2011,82,"Stanly","county",60936,13.46,0.2927,0.0732,0.1585
2012,83,"Stanly","county",60477,13.72,0.2651,0.0843,0.1205
2013,83,"Stanly","county",60612,13.69,0.2651,0.0723,0.1446
2014,77,"Stanly","county",61056,12.61,0.2597,0.0909,0.1558
2015,79,"Stanly","county",61234,12.9,0.2405,0.1139,0.1646
2016,68,"Stanly","county",61751,11.01,0.2353,0.1176,0.1324
2017,74,"Stanly","county",62443,11.85,0.2568,0.1216,0.1486
2000,17,"Stokes","county",44711,3.8,0.4118,0.0588,0.0588
2001,17,"Stokes","county",45282,3.75,0.3529,0.0588,0
2002,17,"Stokes","county",46027,3.69,0.2941,0.1176,0
2003,16,"Stokes","county",46771,3.42,0.3125,0.125,0
2004,15,"Stokes","county",46356,3.24,0.3333,0.1333,0
2005,15,"Stokes","county",46247,3.24,0.2667,0.1333,0.0667
2006,18,"Stokes","county",46334,3.88,0.2222,0,0.1111
2007,18,"Stokes","county",46257,3.89,0.2222,0,0.1667
2008,20,"Stokes","county",46649,4.29,0.3,0,0.2
2009,19,"Stokes","county",46798,4.06,0.2632,0.1053,0.0526
2010,19,"Stokes","county",47478,4,0.2632,0.1053,0
2011,21,"Stokes","county",47551,4.42,0.2381,0.1905,0
2012,20,"Stokes","county",47068,4.25,0.3,0.05,0
2013,25,"Stokes","county",46731,5.35,0.32,0.04,0
2014,26,"Stokes","county",46786,5.56,0.3846,0.0385,0
2015,23,"Stokes","county",46763,4.92,0.3913,0.1304,0
2016,26,"Stokes","county",46751,5.56,0.3846,0.1538,0.0385
2017,24,"Stokes","county",46728,5.14,0.375,0.1667,0
2000,102,"Surry","county",71219,14.32,0.1667,0.049,0.0392
2001,100,"Surry","county",71394,14.01,0.15,0.08,0.04
2002,103,"Surry","county",72415,14.22,0.1359,0.0583,0.0291
2003,110,"Surry","county",73436,14.98,0.1455,0.0636,0.0455
2004,108,"Surry","county",72810,14.83,0.1574,0.0463,0.0463
2005,102,"Surry","county",72641,14.04,0.1765,0.0392,0.049
2006,106,"Surry","county",73000,14.52,0.1792,0.0283,0.0472
2007,114,"Surry","county",73150,15.58,0.2281,0.0175,0.0789
2008,112,"Surry","county",73392,15.26,0.2232,0.0179,0.0893
2009,122,"Surry","county",73889,16.51,0.2459,0.0164,0.1066
2010,133,"Surry","county",73791,18.02,0.2632,0.0226,0.0977
2011,135,"Surry","county",73575,18.35,0.2444,0.0667,0.0963
2012,129,"Surry","county",73718,17.5,0.2093,0.1085,0.1085
2013,113,"Surry","county",73344,15.41,0.2035,0.0796,0.0708
2014,118,"Surry","county",73834,15.98,0.2119,0.0678,0.0678
2015,119,"Surry","county",73195,16.26,0.2269,0.0924,0.0672
2016,121,"Surry","county",72843,16.61,0.2149,0.1405,0.0826
2017,126,"Surry","county",72843,17.3,0.2222,0.1667,0.0873
2000,12,"Swain","county",12968,9.25,0.0833,0.0833,0
2001,11,"Swain","county",13199,8.33,0.2727,0.0909,0.0909
2002,13,"Swain","county",13364,9.73,0.4615,0.0769,0.0769
2003,21,"Swain","county",13529,15.52,0.4286,0.0476,0.1905
2004,18,"Swain","county",13573,13.26,0.5,0.0556,0.1667
2005,17,"Swain","county",13600,12.5,0.5294,0,0.1176
2006,20,"Swain","county",13940,14.35,0.55,0,0.1
2007,21,"Swain","county",13889,15.12,0.4286,0,0.1429
2008,22,"Swain","county",13982,15.73,0.4091,0.0455,0.0455
2009,23,"Swain","county",13854,16.6,0.3913,0.0435,0.1304
2010,26,"Swain","county",14020,18.54,0.4231,0.0769,0.1154
2011,25,"Swain","county",14263,17.53,0.4,0.12,0.16
2012,9,"Swain","county",14494,6.21,0.3333,0,0
2013,26,"Swain","county",14590,17.82,0.4231,0.1538,0.1154
2014,34,"Swain","county",14831,22.92,0.4118,0.1471,0.2353
2015,29,"Swain","county",14953,19.39,0.4138,0.1724,0.1724
2016,32,"Swain","county",14852,21.55,0.3438,0.25,0.1875
2017,33,"Swain","county",14999,22,0.3636,0.1818,0.1818
2000,40,"Transylvania","county",29334,13.64,0.1,0.075,0
2001,41,"Transylvania","county",29348,13.97,0.1463,0.0976,0.0488
2002,41,"Transylvania","county",29699,13.81,0.0976,0.0488,0.0732
2003,42,"Transylvania","county",30049,13.98,0.0952,0.0238,0.0714
2004,43,"Transylvania","county",29799,14.43,0.093,0.093,0.0698
2005,42,"Transylvania","county",29850,14.07,0.119,0.119,0.0714
2006,45,"Transylvania","county",30354,14.83,0.1778,0.2,0.0667
2007,47,"Transylvania","county",30758,15.28,0.234,0.1915,0.0638
2008,48,"Transylvania","county",30998,15.48,0.2083,0.2083,0.0417
2009,56,"Transylvania","county",31095,18.01,0.2321,0.25,0.0357
2010,55,"Transylvania","county",33189,16.57,0.2182,0.2182,0.0364
2011,55,"Transylvania","county",33275,16.53,0.2364,0.2182,0.0364
2012,60,"Transylvania","county",33022,18.17,0.2167,0.2833,0.05
2013,55,"Transylvania","county",33220,16.56,0.2182,0.2364,0.0545
2014,58,"Transylvania","county",33428,17.35,0.2586,0.1897,0.069
2015,52,"Transylvania","county",33745,15.41,0.2885,0.1538,0.0577
2016,55,"Transylvania","county",34139,16.11,0.2182,0.2182,0.0545
2017,56,"Transylvania","county",34464,16.25,0.2143,0.25,0.0536
2000,2,"Tyrrell","county",4149,4.82,-9,-9,-9
2001,1,"Tyrrell","county",4148,2.41,-9,-9,-9
